link,title,date,news_text
https://www.moneyworks4me.com/company/news/index/id/384428,Reliance Industries’ arm seeks spectrum from DoT for 5G trial,"21 Jul, 2020","Reliance Industries’ (RIL) telecom arm -- Jio has sought spectrum in certain frequencies from the Department of Telecom (DoT) for holding trials of the latest 5G technology. The company's wholly-owned US-based subsidiary Radisys has already started selling some of the 5G solutions to foreign companies.Reliance Jio on July 17, 2020 has requested for 800 megahertz of frequency in the 26 gigahertz (Ghz) and 24 Ghz band as well as 100 Mhz in 3.5 GHz band for running field trials in urban centres l ike Delhi and Mumbai. The company has sought spectrum frequencies between 26.5 - 29.5 Ghz and 24.25-27.5 Ghz band. The auction for these high frequency bands is expected to be held next year.Reliance Industries is India’s largest private sector company. The company’s activities span hydrocarbon exploration and production, petroleum refining and marketing, petrochemicals, retail and 4G digital services."
https://www.moneyworks4me.com/company/news/index/id/384191,RIL planning to shut down one crude distillation unit at Jamnagar for maintenance,"18 Jul, 2020","Reliance Industries (RIL) is planning to shut down one of the crude distillation units at its refinery at Jamnagar for planned routine maintenance and inspection activities, for about 3 to 4 weeks starting in the 4th week of July, 2020. The other Refinery units are expected to operate normally during this period.Reliance Industries is India’s largest private sector company. The company’s activities span hydrocarbon exploration and production, petroleum refining and marketing, petrochemicals, retail and 4G digital services."
https://www.moneyworks4me.com/company/news/index/id/383971,"Reliance Industries to replace transportation auto fuels with clean electricity, hydrogen","16 Jul, 2020","Reliance Industries is planning to replace transportation auto fuels with clean electricity and hydrogen as it set a target to become net carbon-zero by 2035. The oil-telecom-to-retail conglomerate, which has pivoted away from energy to the new economy in recent years, will use technology to convert carbon dioxide into valuable chemicals and other material building blocks. The company operates 1.36 million barrels per day refineries at Jamnagar in Gujarat and is one of the leading petrochemical manufacturers in the world.Reliance Industries is India’s largest private sector company. The company’s activities span hydrocarbon exploration and production, petroleum refining and marketing, petrochemicals, retail and 4G digital services."
https://www.moneyworks4me.com/company/news/index/id/383963,RIL moves up as its telecom arm unveils JioGlass to strengthen presence in virtual reality space,"16 Jul, 2020","Reliance Industries is currently trading at Rs. 1859.40, up by 13.80 points or 0.75% from its previous closing of Rs. 1845.60 on the BSE.The scrip opened at Rs. 1850.00 and has touched a high and low of Rs. 1868.00 and Rs. 1812.25 respectively. So far 457691 shares were traded on the counter.The BSE group 'A' stock of face value Rs. 10 has touched a 52 week high of Rs. 1978.50 on 15-Jul-2020 and a 52 week low of Rs. 867.45 on 23-Mar-2020.Last one week high and low of the scrip stood at Rs. 1978.50 and Rs. 1787.00 respectively. The current market cap of the company is Rs. 1248000.51 crore.The promoters holding in the company stood at 50.07%, while Institutions and Non-Institutions held 38.06% and 11.87% respectively.Reliance Industries’ (RIL) telecom arm -- Reliance Jio Infocomm (Jio) has unveiled JioGlass to strengthen its presence in virtual reality space and capitalise on remote working culture triggered by COVID-19 pandemic. The concept of digital glass and product was started by Google a few years back. The unveiling of Jio Glass coincided with Google's Rs 33,737 crore investments in Jio Platforms for 7.7 per cent stake.Jio Glass comes with a convenient cable that people can attach to their phone and thus connect to the internet. It is at cutting edge of the technology that provides best in class mixed reality service. It has an in-built audio system and it can make calls to contact on voice command. Reliance Industries is India’s largest private sector company. The company’s activities span hydrocarbon exploration and production, petroleum refining and marketing, petrochemicals, retail and 4G digital services."
https://www.moneyworks4me.com/company/news/index/id/383960,RIL’s telecom arm unveils JioGlass to strengthen presence in virtual reality space,"16 Jul, 2020","Reliance Industries’ (RIL) telecom arm -- Reliance Jio Infocomm (Jio) has unveiled JioGlass to strengthen its presence in virtual reality space and capitalise on remote working culture triggered by COVID-19 pandemic. The concept of digital glass and product was started by Google a few years back. The unveiling of Jio Glass coincided with Google's Rs 33,737 crore investments in Jio Platforms for 7.7 per cent stake.Jio Glass comes with a convenient cable that people can attach to their phone and thus connect to the internet. It is at cutting edge of the technology that provides best in class mixed reality service. It has an in-built audio system and it can make calls to contact on voice command. Reliance Industries is India’s largest private sector company. The company’s activities span hydrocarbon exploration and production, petroleum refining and marketing, petrochemicals, retail and 4G digital services."
https://www.moneyworks4me.com/company/news/index/id/383910,Reliance Industries’ arm signs binding agreements with Google International LLC,"15 Jul, 2020","Reliance Industries’ wholly-owned subsidiary -- Jio Platforms has signed binding agreements with Google International LLC pursuant to which Google would invest Rs 33,737 crore for a 7.73% equity stake in Jio Platforms on a fully-diluted basis. Google is investing at an equity valuation of Rs 4.36 lakh crore. The transaction is subject to customary regulatory approvals. Reliance Industries is India’s largest private sector company. The company’s activities span hydrocarbon exploration and production, petroleum refining and marketing, petrochemicals, retail and 4G digital services."
https://www.moneyworks4me.com/company/news/index/id/383591,Reliance Industries shines as Qualcomm Ventures to invest Rs 730 crore in its arm,"13 Jul, 2020","Reliance Industries is currently trading at Rs. 1914.05, up by 33.55 points or 1.89% from its previous closing of Rs. 1878.50 on the BSE.The scrip opened at Rs. 1908.50 and has touched a high and low of Rs. 1917.70 and Rs. 1900.10 respectively. The BSE group 'A' stock of face value Rs. 10 has touched a 52 week high of Rs. 1,917.70  on 13-Jul-2020 and a 52 week low of Rs. 867.82  on 23-Mar-2020.Last one week high and low of the scrip stood at Rs. 1917.70  and Rs. 1787.00 respectively. The current market cap of the company is Rs. 1270247.60 crore.The promoters holding in the company stood at 50.07%, while Institutions and Non-Institutions held 38.06% and 11.87% respectively.Qualcomm Ventures, the investment arm of Qualcomm Incorporated, an industry leader in wireless technologies, has committed to invest up to Rs 730 crore in Jio Platforms, a wholly-owned subsidiary of Reliance Industries, at an equity value of Rs 4.91 lakh crore and an enterprise value of Rs 5.16 lakh crore. Qualcomm Ventures’ investment will translate into 0.15% equity stake in Jio Platforms on a fully diluted basis. The investment will deepen the ties between Qualcomm and Jio Platforms, to support Jio Platforms on its journey to rollout advanced 5G infrastructure and services for Indian customers.Reliance Industries is India’s largest private sector company. The company’s activities span hydrocarbon exploration and production, petroleum refining and marketing, petrochemicals, retail and 4G digital services."
https://www.moneyworks4me.com/company/news/index/id/383587,Qualcomm Ventures to invest Rs 730 crore in Reliance Industries’ arm,"13 Jul, 2020","Qualcomm Ventures, the investment arm of Qualcomm Incorporated, an industry leader in wireless technologies, has committed to invest up to Rs 730 crore in Jio Platforms, a wholly-owned subsidiary of Reliance Industries, at an equity value of Rs 4.91 lakh crore and an enterprise value of Rs 5.16 lakh crore. Qualcomm Ventures’ investment will translate into 0.15% equity stake in Jio Platforms on a fully diluted basis. The investment will deepen the ties between Qualcomm and Jio Platforms, to support Jio Platforms on its journey to rollout advanced 5G infrastructure and services for Indian customers.Reliance Industries is India’s largest private sector company. The company’s activities span hydrocarbon exploration and production, petroleum refining and marketing, petrochemicals, retail and 4G digital services."
https://www.moneyworks4me.com/company/news/index/id/383585,Reliance Industries closes deals with four investors,"11 Jul, 2020","Reliance Industries has closed deals to sell a minority stake in its digital arm -- Jio Platforms to four other investors, receiving a total of over Rs 30,062 crore. The company has closed the sale of 6.13% stake in Jio Platforms with L Catterton, The Public Investment Fund, Silver Lake, and General Atlantic. The company has sold a total of 25.09% stake in the subsidiary to 11 investors for Rs 1,17,588.45 crore.Reliance Industries is India’s largest private sector company. The company’s activities span hydrocarbon exploration and production, petroleum refining and marketing, petrochemicals, retail and 4G digital services."
https://www.moneyworks4me.com/company/news/index/id/383442,Reliance Industries trades in green on the BSE,"10 Jul, 2020","Reliance Industries is currently trading at Rs. 1838.70, up by 14.10 points or 0.77% from its previous closing of Rs. 1824.60 on the BSE.The scrip opened at Rs. 1829.90 and has touched a high and low of Rs. 1839.75 and Rs. 1824.60 respectively. So far shares were traded on the counter.The BSE group 'A' stock of face value Rs. 10 has touched a 52 week high of Rs. 1870.00 on 07-Jul-2020 and a 52 week low of Rs. 867.45 on 23-Mar-2020.Last one week high and low of the scrip stood at Rs. 1870.00 and Rs. 1787.00 respectively. The current market cap of the company is Rs. 1233800.25 crore.The promoters holding in the company stood at 50.07%, while Institutions and Non-Institutions held 38.06% and 11.87% respectively.Reliance Industries (RIL) and bp have started their new Indian fuels and mobility joint venture (JV), Reliance BP Mobility (RBML). Following initial agreements in 2019, bp and RIL teams have worked closely over the past few months in a challenging environment to complete the transaction as planned. bp has paid RIL $1 billion for a 49% stake in the joint venture, with RIL holding 51%.Operating under the ‘Jio-bp’ brand, the joint venture aims to become a leading player in India's fuels and mobility markets. It will leverage Reliance’s presence across 21 states and its millions of consumers through the Jio digital platform. bp will bring its extensive global experience in high-quality differentiated fuels, lubricants, retail and advanced low carbon mobility solutions.bp and RIL expect the venture to grow rapidly to help meet India’s fast-growing demands for energy and mobility. RBML aims to expand from its current fuel retailing network of over 1,400 retail sites to up to 5,500 over the next five years. This rapid growth will require a fourfold increase in staff employed in service stations-growing from 20,000 to 80,000 in this period. The joint venture also aims to increase its presence from 30 to 45 airports in the coming years.Reliance Industries is India’s largest private sector company. The company’s activities span hydrocarbon exploration and production, petroleum refining and marketing, petrochemicals, retail and 4G digital services."
https://www.moneyworks4me.com/company/news/index/id/383439,"Reliance Industries, bp start new Indian fuels & mobility JV ‘Reliance BP Mobility’","10 Jul, 2020","Reliance Industries (RIL) and bp have started their new Indian fuels and mobility joint venture (JV), Reliance BP Mobility (RBML). Following initial agreements in 2019, bp and RIL teams have worked closely over the past few months in a challenging environment to complete the transaction as planned. bp has paid RIL $1 billion for a 49% stake in the joint venture, with RIL holding 51%.Operating under the ‘Jio-bp’ brand, the joint venture aims to become a leading player in India's fuels and mobility markets. It will leverage Reliance’s presence across 21 states and its millions of consumers through the Jio digital platform. bp will bring its extensive global experience in high-quality differentiated fuels, lubricants, retail and advanced low carbon mobility solutions.bp and RIL expect the venture to grow rapidly to help meet India’s fast-growing demands for energy and mobility. RBML aims to expand from its current fuel retailing network of over 1,400 retail sites to up to 5,500 over the next five years. This rapid growth will require a fourfold increase in staff employed in service stations-growing from 20,000 to 80,000 in this period. The joint venture also aims to increase its presence from 30 to 45 airports in the coming years.Reliance Industries is India’s largest private sector company. The company’s activities span hydrocarbon exploration and production, petroleum refining and marketing, petrochemicals, retail and 4G digital services."
https://www.moneyworks4me.com/company/news/index/id/383199,"Reliance Industries inches up as its arm gets Rs 43,574 crore from Facebook for 9.99% stake sale","08 Jul, 2020","Reliance Industries is currently trading at Rs. 1830.75, up by 6.80 points or 0.37% from its previous closing of Rs. 1823.95 on the BSE.The scrip opened at Rs. 1826.00 and has touched a high and low of Rs. 1834.80 and Rs. 1823.85 respectively. So far shares were traded on the counter.The BSE group 'A' stock of face value Rs. 10 has touched a 52 week high of Rs. 1870.00 on 07-Jul-2020 and a 52 week low of Rs. 867.45 on 23-Mar-2020.Last one week high and low of the scrip stood at Rs. 1870.00 and Rs. 1734.40 respectively. The current market cap of the company is Rs. 1233360.71 crore.The promoters holding in the company stood at 50.07%, while Institutions and Non-Institutions held 38.06% and 11.87% respectively.Reliance Industries’ wholly-owned subsidiary -- Jio Platforms has received the subscription amount of Rs 43,574 crore from Jaadhu Holdings, LLC (a wholly-owned subsidiary of Facebook Inc), after receipt of all requisite approvals. Jio Platforms has allotted equity shares to Jaadhu Holdings following which Jaadhu Holdings holds 9.99% of the fully diluted equity share capital of Jio Platforms.Facebook picked 9.99 percent stake in Jio Platforms at an enterprise value of Rs 4.62 lakh crore. Facebook was the first of 12 marquee investors that have cumulatively invested over Rs 1.17 lakh crore in about the last two and a half months to buy 25.09 percent stake in Jio Platforms.Reliance Industries is India’s largest private sector company. The company’s activities span hydrocarbon exploration and production, petroleum refining and marketing, petrochemicals, retail and 4G digital services."
https://www.moneyworks4me.com/company/news/index/id/383192,"Reliance Industries’ arm gets Rs 43,574 crore from Facebook for 9.99% stake sale","08 Jul, 2020","Reliance Industries’ wholly-owned subsidiary -- Jio Platforms has received the subscription amount of Rs 43,574 crore from Jaadhu Holdings, LLC (a wholly-owned subsidiary of Facebook Inc), after receipt of all requisite approvals. Jio Platforms has allotted equity shares to Jaadhu Holdings following which Jaadhu Holdings holds 9.99% of the fully diluted equity share capital of Jio Platforms.Facebook picked 9.99 percent stake in Jio Platforms at an enterprise value of Rs 4.62 lakh crore. Facebook was the first of 12 marquee investors that have cumulatively invested over Rs 1.17 lakh crore in about the last two and a half months to buy 25.09 percent stake in Jio Platforms.Reliance Industries is India’s largest private sector company. The company’s activities span hydrocarbon exploration and production, petroleum refining and marketing, petrochemicals, retail and 4G digital services."
https://www.moneyworks4me.com/company/news/index/id/382971,Reliance Industries soars on planning to increase network of aviation fuel stations by 50%,"06 Jul, 2020","Reliance Industries is currently trading at Rs. 1817.95, up by 30.45 points or 1.70% from its previous closing of Rs. 1787.50 on the BSE.The scrip opened at Rs. 1801.15 and has touched a high and low of Rs. 1818.40 and Rs. 1792.00 respectively. So far 78137 shares were traded on the counter.The BSE group 'A' stock of face value Rs. 10 has touched a 52 week high of Rs. 1,818.40 on 6-Jul-2020 and a 52 week low of Rs. 867.45 on 23-Mar-2020.Last one week high and low of the scrip stood at Rs. 1819.55 and Rs. 1696.00 respectively. The current market cap of the company is Rs. 1208713.11 crore.The promoters holding in the company stood at 50.07%, while Institutions and Non-Institutions held 38.06% and 11.87% respectively.Reliance Industries (RIL) is planning to increase its network of aviation fuel stations by 50 percent as it looks to capture greater market share in the business currently controlled by public sector oil retailing firms. The company, which operates the world's largest single location oil refining complex, plans to capture this opportunity through increased presence at airports to refuel airplanes. Reliance Industries is India’s largest private sector company. The company’s activities span hydrocarbon exploration and production, petroleum refining and marketing, petrochemicals, retail and 4G digital services"
https://www.moneyworks4me.com/company/news/index/id/382964,Reliance Industries planning to increase network of aviation fuel stations by 50%,"06 Jul, 2020","Reliance Industries (RIL) is planning to increase its network of aviation fuel stations by 50 percent as it looks to capture greater market share in the business currently controlled by public sector oil retailing firms. The company, which operates the world's largest single location oil refining complex, plans to capture this opportunity through increased presence at airports to refuel airplanes. Reliance Industries is India’s largest private sector company. The company’s activities span hydrocarbon exploration and production, petroleum refining and marketing, petrochemicals, retail and 4G digital services."
https://www.moneyworks4me.com/company/news/index/id/382931,Reliance launches JioMeet video conferencing app with unlimited free calling,"04 Jul, 2020","Reliance Industries has launched JioMeet video conferencing app with unlimited free calling that is being seen as rate war on rival Zoom. The JioMeet video conferencing app is available across Android, iOS, Windows, macOS and web after beta testing. JioMeet supports HD audio and video call quality with up to 100 participants and offers features like screen sharing, meeting schedule feature and more. But unlike Zoom, it does not impose a 40-minute time limit. Calls can go on as long as 24 hours, and all meetings are encrypted and password-protected.Reliance Industries is India’s largest private sector company. The company’s activities span hydrocarbon exploration and production, petroleum refining and marketing, petrochemicals, retail and 4G digital services."
https://www.moneyworks4me.com/company/news/index/id/382787,"Reliance Industries shines as Intel Capital planning to invest Rs 1,894.50 crore in its arm","03 Jul, 2020","Reliance Industries is currently trading at Rs. 1779.95, up by 19.40 points or 1.10% from its previous closing of Rs. 1760.55 on the BSE.The scrip opened at Rs. 1781.05 and has touched a high and low of Rs. 1785.65 and Rs. 1772.05 respectively. So far 73268 shares were traded on the counter.The BSE group 'A' stock of face value Rs. 10 has touched a 52 week high of Rs. 1804.10 on 22-Jun-2020 and a 52 week low of Rs. 867.82 on 23-Mar-2020.Last one week high and low of the scrip stood at Rs. 1785.65 and Rs. 1696.00 respectively. The current market cap of the company is Rs. 1190489.44 crore.The promoters holding in the company stood at 50.07%, while Institutions and Non-Institutions held 38.06% and 11.87% respectively.Intel Capital is planning to invest Rs 1,894.50 crore in Jio Platforms, a wholly-owned subsidiary of Reliance Industries, at an equity value of Rs 4.91 lakh crore and an enterprise value of Rs 5.16 lakh crore. Intel Capital’s investment will translate into a 0.39% equity stake in Jio Platforms on a fully diluted basis. Intel Capital joins the list of marquee firms who have recently invested in Jio Platforms, taking the total investment amount to Rs 117,588.45 crore. Intel Capital invests globally in innovative companies with a focus on disruptive technology areas like cloud computing, artificial intelligence and 5G - opportunities where Jio is also innovating and investing for growth.Reliance Industries is India’s largest private sector company. The company’s activities span hydrocarbon exploration and production, petroleum refining and marketing, petrochemicals, retail and 4G digital services"
https://www.moneyworks4me.com/company/news/index/id/382777,"Intel Capital to invest Rs 1,894.50 crore in Reliance Industries’ arm","03 Jul, 2020","Intel Capital is planning to invest Rs 1,894.50 crore in Jio Platforms, a wholly-owned subsidiary of Reliance Industries, at an equity value of Rs 4.91 lakh crore and an enterprise value of Rs 5.16 lakh crore. Intel Capital’s investment will translate into a 0.39% equity stake in Jio Platforms on a fully diluted basis. Intel Capital joins the list of marquee firms who have recently invested in Jio Platforms, taking the total investment amount to Rs 117,588.45 crore. Intel Capital invests globally in innovative companies with a focus on disruptive technology areas like cloud computing, artificial intelligence and 5G - opportunities where Jio is also innovating and investing for growth.Reliance Industries is India’s largest private sector company. The company’s activities span hydrocarbon exploration and production, petroleum refining and marketing, petrochemicals, retail and 4G digital services."
https://www.moneyworks4me.com/company/news/index/id/382611,Reliance Industries jumps on buzz of planning to acquire stake in Future Group,"01 Jul, 2020","Reliance Industries is currently trading at Rs. 1740.00, up by 36.65 points or 2.15% from its previous closing of Rs. 1703.35 on the BSE.The scrip opened at Rs. 1718.00 and has touched a high and low of Rs. 1748.65 and Rs. 1708.75 respectively. So far 366072 shares were traded on the counter.The BSE group 'A' stock of face value Rs. 10 has touched a 52 week high of Rs. 1804.10 on 22-Jun-2020 and a 52 week low of Rs. 867.82 on 23-Mar-2020.Last one week high and low of the scrip stood at Rs. 1751.50 and Rs. 1696.00 respectively. The current market cap of the company is Rs. 1173449.12 crore.The promoters holding in the company stood at 50.07%, while Institutions and Non-Institutions held 38.06% and 11.87% respectively.Reliance Industries is reportedly planning to acquire retail businesses of Kishore Biyani’s Future Group. The deal will involve at least three companies promoted by Biyani-Future Retail, Future Lifestyle Fashions and Future Supply Chain Solutions - would be merged, and the complete business will then be taken over by the company.Reliance Industries is India’s largest private sector company. The company’s activities span hydrocarbon exploration and production, petroleum refining and marketing, petrochemicals, retail and 4G digital services."
https://www.moneyworks4me.com/company/news/index/id/382565,Reliance Industries to acquire stake in Future Group: Report,"01 Jul, 2020","Reliance Industries is reportedly planning to acquire retail businesses of Kishore Biyani’s Future Group. The deal will involve at least three companies promoted by Biyani-Future Retail, Future Lifestyle Fashions and Future Supply Chain Solutions - would be merged, and the complete business will then be taken over by the company.Reliance Industries is India’s largest private sector company. The company’s activities span hydrocarbon exploration and production, petroleum refining and marketing, petrochemicals, retail and 4G digital services."
https://www.moneyworks4me.com/company/news/index/id/382501,Reliance Industries pushes back production from KG-D6 block to September-October,"30 Jun, 2020","Reliance Industries has pushed back the start of production from the second wave of discoveries in its eastern offshore KG-D6 block to September/October after the COVID-19 lockdown imposed unprecedented constraints in execution of the deepwater project. The company, along with its partner BP Plc of the UK, was initially targeting the start of production from the R-Series field in the Krishna Godavari block in May but pushed it back to June-end due to the lockdown. The lockdown has further pushed the start of production to mid of 2020-21 fiscal.Reliance Industries is India’s largest private sector company. The company’s activities span hydrocarbon exploration and production, petroleum refining and marketing, petrochemicals, retail and 4G digital services."
https://www.moneyworks4me.com/company/news/index/id/382451,Reliance Industries gains after its telecom arm adds 62.57 lakh subscribers in February,"30 Jun, 2020","Reliance Industries is currently trading at Rs. 1728.75, up by 5.60 points or 0.32% from its previous closing of Rs. 1723.15 on the BSE.The scrip opened at Rs. 1736.30 and has touched a high and low of Rs. 1740.70 and Rs. 1725.00 respectively. So far 139697 shares were traded on the counter.The BSE group 'A' stock of face value Rs. 10 has touched a 52 week high of Rs. 1804.10 on 22-Jun-2020 and a 52 week low of Rs. 867.82 on 23-Mar-2020.Last one week high and low of the scrip stood at Rs. 1772.00 and Rs. 1712.60 respectively. The current market cap of the company is Rs. 1170440.01 crore.The promoters holding in the company stood at 50.07%, while Institutions and Non-Institutions held 38.06% and 11.87% respectively.Reliance Industries’ (RIL) telecom arm Reliance Jio Infocomm (Jio) has added 62,57,587 customers in February 2020. Following this, the company’s total customer base has increased to 38.28 crore with market share of 32.99% in terms of Wireless Subscribers as on February 29, 2020. Reliance Industries is India’s largest private sector company. The company’s activities span hydrocarbon exploration and production, petroleum refining and marketing, petrochemicals, retail and 4G digital services."
https://www.moneyworks4me.com/company/news/index/id/382425,Reliance Industries’ telecom arm adds 62.57 lakh subscribers in February,"30 Jun, 2020","Reliance Industries’ (RIL) telecom arm Reliance Jio Infocomm (Jio) has added 62,57,587 customers in February 2020. Following this, the company’s total customer base has increased to 38.28 crore with market share of 32.99% in terms of Wireless Subscribers as on February 29, 2020. Reliance Industries is India’s largest private sector company. The company’s activities span hydrocarbon exploration and production, petroleum refining and marketing, petrochemicals, retail and 4G digital services."
https://www.moneyworks4me.com/company/news/index/id/381997,Reliance Industries inches up as CCI approves Facebook's proposed acquisition of 9.99% stake in its arm,"25 Jun, 2020","Reliance Industries is currently trading at Rs. 1740.30, up by 12.95 points or 0.75% from its previous closing of Rs. 1727.35 on the BSE.The scrip opened at Rs. 1729.00 and has touched a high and low of Rs. 1749.00 and Rs. 1720.00 respectively. So far 81282 shares were traded on the counter.The BSE group 'A' stock of face value Rs. 10 has touched a 52 week high of Rs. 1804.10 on 22-Jun-2020 and a 52 week low of Rs. 867.45 on 23-Mar-2020.Last one week high and low of the scrip stood at Rs. 1804.10 and Rs. 1660.60 respectively. The current market cap of the company is Rs. 1168039.30 crore.The promoters holding in the company stood at 50.07%, while Institutions and Non-Institutions held 38.06% and 11.87% respectively.The Competition Commission of India (CCI) has cleared Facebook's proposed acquisition of 9.99 percent stake in Jio Platforms, the digital arm of Reliance Industries. The $5.7 billion (Rs 43,574 crore) deal -- the single largest FDI in the technology sector in India -- was announced in April. The US social-networking major had set up a separate entity-Jaadhu Holdings LLC-for making the investment. The deal would bring together JioMart, the e-commerce venture of Asia's richest man Mukesh Ambani, and Facebook's WhatsApp platform to connect consumers with neighbourhood kirana stores. Reliance Industries is India’s largest private sector company. The company’s activities span hydrocarbon exploration and production, petroleum refining and marketing, petrochemicals, retail and 4G digital services"
https://www.moneyworks4me.com/company/news/index/id/381994,CCI approves Facebook's proposed acquisition of 9.99% stake in Reliance Industries' arm,"25 Jun, 2020","The Competition Commission of India (CCI) has cleared Facebook's proposed acquisition of 9.99 percent stake in Jio Platforms, the digital arm of Reliance Industries. The $5.7 billion (Rs 43,574 crore) deal -- the single largest FDI in the technology sector in India -- was announced in April. The US social-networking major had set up a separate entity-Jaadhu Holdings LLC-for making the investment. The deal would bring together JioMart, the e-commerce venture of Asia's richest man Mukesh Ambani, and Facebook's WhatsApp platform to connect consumers with neighbourhood kirana stores. Reliance Industries is India’s largest private sector company. The company’s activities span hydrocarbon exploration and production, petroleum refining and marketing, petrochemicals, retail and 4G digital services."
https://www.moneyworks4me.com/company/news/index/id/381500,Reliance Industries zooms on becoming net debt free company via fundraising,"19 Jun, 2020","Reliance Industries is currently trading at Rs. 1732.50, up by 76.25 points or 4.60% from its previous closing of Rs. 1656.25 on the BSE.The scrip opened at Rs. 1674.70 and has touched a high and low of Rs. 1738.95 and Rs. 1660.60 respectively. So far 2077043 shares were traded on the counter.The BSE group 'A' stock of face value Rs. 10 has touched a 52 week high of Rs. 1,738.95 on 19-Jun-2020 and a 52 week low of Rs. 867.45 on 23-Mar-2020.Last one week high and low of the scrip stood at Rs. 1738.95 and Rs. 1561.55 respectively. The current market cap of the company is Rs. 1169155.04 crore.The promoters holding in the company stood at 50.07%, while Institutions and Non-Institutions held 38.06% and 11.87% respectively.Reliance Industries has become net debt-free after raising a record Rs 1.69 lakh crore from global investors and a rights issue in under two months. The company has raised Rs 1.15 lakh crore from global tech investors by selling a little less than a quarter of the firm's digital arm, Jio Platforms, and another Rs 53,124.20 crore through a rights issue.Reliance Industries is India’s largest private sector company. The company’s activities span hydrocarbon exploration and production, petroleum refining and marketing, petrochemicals, retail and 4G digital services."
https://www.moneyworks4me.com/company/news/index/id/381493,Reliance Industries becomes net debt free company via fundraising,"19 Jun, 2020","Reliance Industries has become net debt-free after raising a record Rs 1.69 lakh crore from global investors and a rights issue in under two months. The company has raised Rs 1.15 lakh crore from global tech investors by selling a little less than a quarter of the firm's digital arm, Jio Platforms, and another Rs 53,124.20 crore through a rights issue.Reliance Industries is India’s largest private sector company. The company’s activities span hydrocarbon exploration and production, petroleum refining and marketing, petrochemicals, retail and 4G digital services."
https://www.moneyworks4me.com/company/news/index/id/381418,"Saudi Arabia's sovereign wealth fund PIF to invest Rs 11,367 crore in Reliance Industries’ arm","18 Jun, 2020","Public Investment Fund (PIF), sovereign wealth fund  of  Saudi  Arabia, is going to invest Rs 11,367 crore in Jio Platforms, a wholly-owned subsidiary of Reliance Industries, at an equity value of Rs 4.91 lakh crore and an enterprise value of Rs 5.16 lakh crore. The investment will translate into a 2.32% equity stake in Jio Platforms on a fully diluted basis. With this investment, Jio Platforms has raised Rs 115,693.95 crore from leading global investors including Facebook, Silver Lake, Vista Equity Partners, General Atlantic, KKR, Mubadala, ADIA, TPG and L Catterton, since April 2020. With the addition of PIF’s investment, Jio Platforms has established partnerships with a marquee set of global financial investors, who will contribute to establishing the Digital Society vision for India.Jio Platforms is a next-generation technology company focused on providing high-quality and affordable digital services across India, with more than 388 million subscribers. Jio Platforms has made significant investments across its digital ecosystem, powered by leading technologies spanning broadband connectivity, smart devices, cloud and edge computing, big data analytics, artificial intelligence, Internet of Things, augmented and mixed reality and blockchain.Reliance Industries is India’s largest private sector company. The company’s activities span hydrocarbon exploration and production, petroleum refining and marketing, petrochemicals, retail and 4G digital services."
https://www.moneyworks4me.com/company/news/index/id/381075,L Catterton to invest Rs 1894.50 crore in Reliance Industries’ arm,"15 Jun, 2020","L Catterton is planning to invest Rs 1894.50 crore in Jio Platforms, a wholly-owned subsidiary of Reliance Industries, at an equity value of Rs 4.91 lakh crore and an enterprise value of Rs 5.16 lakh crore. The investment will translate into a 0.39% equity stake in Jio Platforms on a fully diluted basis. With this investment, Jio Platforms has raised Rs 104,326.95 crore from leading global investors including Facebook, Silver Lake, Vista Equity Partners, General Atlantic, KKR, Mubadala, ADIA, TPG and L Catterton since April 22, 2020.Jio Platforms is a next-generation technology platform focused on providing high-quality and affordable digital services across India, with more than 388 million subscribers. Jio Platforms has made significant investments across its digital ecosystem, powered by leading technologies spanning broadband connectivity, smart devices, cloud and edge computing, big data analytics, artificial intelligence, Internet of Things, augmented and mixed reality and blockchain.Reliance Industries is India’s largest private sector company. The company’s activities span hydrocarbon exploration and production, petroleum refining and marketing, petrochemicals, retail and 4G digital services."
